x,x,x,x,x,x,x,x,f
-0.97412,-0.25152,1.3009,-1.3147,0.51509,-1.169,1.5887,0.97175,0.54849
1.0532,-0.5675,-0.82577,1.1652,-1.1435,0.77472,-0.79582,1.3178,0.12682
1.3737,1.6669,-0.40753,-0.93649,-0.049344,-1.3372,1.6435,1.533,0.46151
-0.52154,-1.1854,-1.6871,0.22978,0.98673,-0.12703,-0.30501,1.089,0.92851
1.4902,-0.42498,0.90024,-0.85895,0.055331,-1.0651,-0.41721,-1.5844,-0.34772
-1.2323,-0.62577,-1.3796,1.1076,1.7144,0.52228,0.28652,1.5308,1.4989
1.5897,-1.5459,-0.40894,1.4212,-1.2645,-0.12878,-1.5031,-0.73947,1.59
0.4293,-0.63118,0.40174,-1.123,0.88743,0.17752,0.2323,1.2042,0.1737
0.02384,1.3994,1.5499,0.49565,-0.21673,0.5365,-1.4315,-0.023171,1.2881
0.3916,-1.421,-1.6298,1.2443,-0.97811,-0.78944,0.5163,-0.87232,-1.597
1.5556,0.27851,1.5041,1.5104,1.1004,-0.16085,1.1466,0.38997,0.48886
-0.16828,1.6755,0.72083,1.0465,0.7374,1.548,0.34568,-1.0164,-1.4992
0.3877,-1.1716,-0.017053,-1.5339,-1.6318,-0.25344,-0.9398,1.1389,-1.7757
-1.2305,-0.017515,0.36101,0.533,0.35632,-1.4964,1.1154,-0.63402,0.86941
-0.16049,-0.54532,0.52449,0.65987,1.0792,-1.6661,-1.609,-0.60182,-0.72404
-0.9124,0.62566,-0.025029,1.2086,-1.6113,-0.87618,1.5261,1.5109,0.028142
-1.7125,0.15732,1.0649,1.4181,0.92707,-0.08468,1.4028,1.3215,-2.029
1.5957,-1.0723,0.50476,0.68871,-1.5836,-0.040446,-0.75604,0.76425,0.9597
-1.3666,0.35088,0.075041,-0.7233,0.83365,1.5711,-0.61675,1.1758,1.2037
-1.6279,0.15385,-0.24366,-1.2925,-0.62278,1.5014,1.0398,-1.4391,0.017419
-1.1736,-1.716,1.1999,1.0749,-1.5327,0.34569,0.88009,-1.1796,-1.2739
0.37052,-0.83296,1.127,-1.2836,-0.76619,0.92219,0.052421,0.067846,0.5604
1.3181,1.5665,1.52,0.6317,0.90782,-1.3865,-1.3672,0.84801,-0.86168
-0.25053,1.7185,0.4858,0.84747,0.3406,-1.2431,0.0042999,0.88049,1.3627
1.0327,-0.67677,-0.44756,-0.26378,-1.4072,0.59991,1.1962,0.55395,0.2437
0.30732,0.95123,-1.3948,-1.1591,-0.098598,-1.4963,-0.29245,-1.7117,-0.58316
-0.65521,1.1437,-1.7119,1.2505,-1.2365,-1.2518,1.5246,1.1389,-1.6474
-1.6859,-1.6463,-1.314,-0.52909,1.2647,0.62316,1.221,-0.3756,-0.82487
-1.6154,-0.50112,-1.1334,-0.84204,-0.032297,1.1659,-0.16611,1.2831,0.93314
1.4933,-1.26,-1.4757,1.7267,-0.45891,1.6051,-1.121,-0.045702,-0.69815
0.92745,0.59232,1.6711,-0.01308,1.2981,1.6415,-0.5394,-1.7235,-1.2389
-0.72851,1.4873,1.1037,-0.028575,0.88581,-1.1363,0.68597,-0.6509,0.92874
0.7099,1.2689,1.3587,0.5097,-1.4922,-1.2567,-1.5446,-0.033202,1.6615
0.03717,0.22984,0.1614,-0.73086,0.39857,-1.0639,0.30378,-1.5094,0.70316
-0.29556,0.45914,-1.4409,1.4213,0.11852,-0.20237,1.6667,1.527,-0.8502
1.6205,1.6286,-0.63502,1.6071,0.58798,-0.25946,0.4382,0.29641,1.5369
-0.32715,-0.38915,-0.87584,-0.97516,-0.86002,-0.93982,-1.2569,-0.94894,-0.68847
0.25725,-1.6721,-0.07829,0.11736,-1.697,-1.1811,-0.81017,1.7471,0.71541
-0.42001,-1.718,-0.86161,0.30204,-0.80383,0.36412,1.6236,1.1674,-0.41603
-1.1278,1.0887,-0.62438,0.27211,1.1338,1.6479,-1.4829,0.7839,1.4741
0.17448,-1.2627,-1.6466,1.2545,-1.4694,-1.5875,0.22985,0.86377,1.5662
0.84081,-0.73723,1.5282,-0.74362,0.74121,-0.27863,1.1469,-1.4176,-1.2191
1.2532,0.052185,0.14348,1.4046,-0.57553,0.28358,-1.3632,-1.3457,-0.37219
0.38764,0.6566,-1.0737,0.5609,-1.4619,1.2831,-1.6625,0.54298,-0.6198
1.1971,0.81187,1.292,0.83273,-0.54666,-1.7163,-0.6048,0.70479,0.73332
-0.19511,-1.4385,1.5292,0.2475,-1.5305,1.6318,0.98264,-0.062272,0.0045644
-1.365,1.719,-1.1336,0.67137,-0.0091107,0.042438,-0.4434,1.6446,0.21721
-1.6863,-0.48083,-1.0728,0.10177,1.102,-0.74878,0.40402,-0.1319,2.1712
-1.6403,-0.59937,0.7349,0.88756,1.6389,1.2921,1.2015,1.5191,-2.3009
1.1111,0.28102,1.097,0.37506,1.4959,0.068925,-0.35203,0.0025364,0.57199
1.4028,-1.6859,0.27175,-0.19041,0.81571,-0.14582,-0.36795,0.90993,0.66245
0.55408,1.3908,-0.13283,0.39002,-0.026992,0.24882,-0.81022,0.29956,1.3616
0.6128,-0.62657,-1.1121,0.27459,1.3676,-0.85094,1.3331,0.75521,1.4231
-0.92379,0.69645,-0.46645,-0.14779,-0.95596,1.1326,-0.33094,1.2595,-0.26158
0.9428,-0.62241,-0.40417,-1.412,-0.81247,-0.053522,0.038664,-0.10446,-0.31544
-1.1188,-1.5717,0.13294,-1.5411,1.6653,-1.0496,1.4736,-0.19867,1.3947
-1.3637,-1.4762,1.4198,-1.0707,-0.21846,1.0604,-0.82119,1.6393,0.17485
0.88396,0.90602,-0.12794,1.3254,-0.17622,1.1117,-0.80178,-0.75793,-0.72424
0.95635,0.42036,-0.52084,1.2718,1.422,0.63294,0.59997,1.4225,0.55675
0.89432,1.3147,-1.303,-1.299,-1.1795,-0.011726,0.36001,0.65652,-1.9192
1.5058,0.6627,0.75106,1.1124,-1.6977,0.50037,-1.0825,-0.7462,-0.12235
-1.7169,-1.3336,1.339,-0.37817,0.81699,-0.13345,0.48365,0.24577,0.42008
0.62999,0.071798,-0.077917,-0.3873,0.46827,-0.25345,-1.0768,1.4933,-1.5181
0.95459,1.2202,-0.81137,-1.2473,-0.13837,0.66465,0.39021,-0.40738,0.66284
1.4304,-1.3722,-0.54549,-1.6459,-1.2717,0.63194,0.81506,-1.6515,2.0805
-1.0904,0.12732,1.6541,0.33594,0.80691,0.56503,0.10727,1.4051,-0.70631
-1.0484,-0.34796,0.481,1.4836,0.76946,-0.042768,0.72066,1.7194,-0.19362
-0.65127,0.23714,0.039221,-0.16902,0.94892,0.39848,1.1155,-1.2524,-1.5025
0.077573,1.0606,0.64087,-0.60882,-1.3965,0.55495,0.90717,1.1436,-0.25399
0.28597,1.5947,0.96837,-1.3124,0.1258,0.1372,1.4509,-1.2672,0.44154
1.1299,-0.48765,0.38732,0.57617,0.22486,1.4487,-1.221,0.71847,0.67108
-1.5861,1.5716,0.59052,-1.0185,-0.13568,0.11331,0.50251,-1.6397,-0.19367
-0.15599,0.50118,1.2081,-0.42029,0.7824,-1.3245,-0.084833,1.4761,-0.59405
-1.7134,-1.4982,1.1666,-0.19959,-1.1846,-1.6143,1.4421,-0.43406,0.73838
1.6409,-0.60208,1.0787,-0.33379,1.6606,1.0196,1.3871,-1.3576,-0.44571
-0.12167,-1.5977,0.10814,0.59359,1.3699,-0.36174,-0.57218,-1.1915,0.90215
1.5036,-1.2128,-0.82379,0.13821,-0.52012,1.7013,0.40323,-1.5123,0.28712
-0.6616,0.79783,-0.29148,-1.5045,-1.5827,1.0266,1.0088,-0.20525,2.0143
-1.4323,-1.0933,1.5251,-0.78935,-1.2037,0.70236,1.339,-0.61682,-0.83679
0.019902,-0.60537,-0.41057,-1.491,-0.82769,0.71645,-1.0154,-1.1323,0.063927
-1.223,0.38952,-0.3521,-0.31962,-1.1738,-0.85501,-0.57017,-0.45113,0.22945
-0.0022639,-0.56945,0.13241,-0.17926,0.14497,-1.1872,0.69976,1.0396,0.68068
0.40564,0.0011026,0.95057,0.38069,1.2924,-0.11715,1.4771,0.093801,-0.92262
-0.44963,-1.2197,0.54062,-0.99364,-0.9374,0.79081,-1.0033,1.0157,-0.094997
0.95004,-0.57029,1.5076,-1.2807,0.62578,1.3221,1.249,0.74306,-0.67382
-0.22609,0.23741,1.2803,0.37755,1.6075,0.39196,0.075304,-1.4569,-1.7184
1.1429,1.1588,1.2577,-1.6097,-0.21664,0.60723,1.5455,1.4367,0.89558
-0.047021,-1.5335,-0.36817,1.6401,-0.79619,-0.88123,0.096995,1.4304,1.54
-0.15344,-0.33469,0.051485,1.7209,0.55471,-1.4107,-1.2164,0.0015446,0.49662
-0.35773,-0.84972,1.3677,-0.46406,-1.5206,1.1555,-1.3443,1.5283,0.58342
0.15942,-1.0894,1.1142,1.3046,-0.64587,-0.98597,1.6271,-1.4733,-0.81076
0.42727,1.4175,0.77199,-1.5925,0.51385,1.1264,-1.4159,-0.24574,1.1838
1.2241,0.25825,-0.073001,-0.16237,-1.6628,-0.90242,0.71275,0.098871,-1.2631
-1.0423,1.0389,-0.022777,1.4669,-1.0363,0.81599,0.85835,-1.6977,1.0043
0.64483,1.169,1.0991,0.48051,-0.38605,-0.816,-0.59841,1.1585,0.81378
0.47494,0.67475,1.3388,-0.70035,1.3181,-0.62403,1.3282,-1.4761,-0.40633
0.063256,-0.14527,-0.94975,1.6568,0.61093,1.6968,0.31417,-1.4435,-0.75134
-1.5141,1.4744,-0.82278,1.6471,1.633,0.036507,0.28944,0.1109,1.0073
-1.2738,-1.6906,-0.31941,-1.3078,-0.10214,1.0632,-0.79025,-0.85928,1.4366
-1.2613,1.4902,-0.16312,-1.041,-1.2789,0.84573,1.6294,1.0741,0.84737
0.60369,0.066846,0.69933,1.2427,-1.4967,-1.3354,-0.11851,-0.33915,1.0799
0.34992,-0.62814,1.6513,-1.7186,0.65385,0.16828,-0.76806,0.9871,0.2837
0.02226,0.99316,-0.04452,1.1487,-1.7075,0.34812,-0.66232,-1.4428,-1.2865
-0.23993,1.1929,0.98553,-1.5573,0.19432,-1.479,1.5338,1.2674,0.24548
0.44562,-0.96112,-0.15872,-0.65491,-0.071749,-0.39261,0.9928,0.56666,1.2471
-1.4952,1.1863,0.72481,0.038761,-1.3119,-0.60234,1.6582,1.6114,-0.32635
0.44264,-1.0838,0.80328,1.1157,1.0294,1.2444,0.1819,0.98023,-1.5411
1.0529,0.80572,1.5598,-1.4799,1.009,-0.74478,0.95369,1.2457,0.35691
-1.7211,-1.4287,-0.021418,0.41441,-0.84651,0.85057,-1.4932,-0.41869,0.80269
-1.3747,-0.67528,-1.0707,-0.33465,-0.05993,-0.84281,0.75192,-0.25028,1.1635
-0.76982,1.3955,1.2109,0.39609,-0.94453,-0.23773,-1.0841,0.90104,1.3288
-0.5459,0.92924,-0.53258,-0.47729,-0.66748,-1.32,-0.10716,0.034722,0.28883
0.44825,0.39969,-1.0363,-0.46772,-0.54044,1.4719,1.3585,-1.1375,0.40093
-1.4649,-0.63583,1.3546,1.4444,1.52,-0.011249,-0.52188,0.69603,-0.42703
0.35289,0.094613,-0.15849,1.2481,1.3369,0.53298,1.5311,1.3342,-1.0163
1.2373,0.090912,-0.2801,-1.6403,-0.38354,0.013206,-1.6601,0.026044,-1.9863
-1.4153,0.21543,1.2174,-0.26168,0.30433,0.91464,0.2492,-0.73354,-0.96336
-0.45888,0.50258,0.12239,0.72964,0.74953,-0.19207,-1.5961,0.73416,0.30328
1.3906,-0.76316,-0.54941,1.1852,1.2989,1.0118,-0.62721,-1.4445,-0.53817
-0.38134,-0.9687,-1.3774,0.72992,-1.0595,-0.33605,1.2603,-1.0234,-0.38786
1.1691,1.1239,0.25898,-0.49266,0.9483,0.88476,-0.26318,-0.88366,1.1765
-0.48891,0.037295,0.40568,-0.064618,0.39764,-0.051553,-0.50876,1.1523,0.66755
-1.5851,-0.062284,-1.0431,-0.49541,1.1515,1.6831,1.0386,-0.91075,-2.0621
1.1425,0.19075,-0.30322,-1.2498,-1.201,0.79165,0.79977,-1.2582,1.2809
0.5983,-0.7547,0.0040052,0.68783,0.043891,0.80241,0.89228,0.36821,-1.2869
0.98847,-1.274,-0.086673,-1.2572,1.3284,-1.5689,0.11904,1.2673,-2.7615
0.42296,-1.5014,0.3322,0.9501,-0.96667,0.456,0.18499,-1.2253,-1.9778
0.22763,1.4723,1.0475,1.726,0.90362,0.76613,-1.1172,-0.86229,0.16122
0.23615,0.77091,0.75343,0.56683,0.4937,1.0236,-0.5936,-1.3956,-0.93204
-0.2702,1.6693,1.3523,1.1043,0.96635,-0.40091,1.0364,-1.2678,-1.3733
-0.67318,-0.29557,-1.5704,-1.5393,-1.3145,0.73437,0.6842,-1.4438,1.3494
0.37842,-0.57705,-1.2887,1.1527,-0.3597,-1.3464,1.6415,0.41123,-0.65093
-1.144,-0.43616,0.22295,0.77226,0.74925,-0.099439,0.87237,-1.6159,-1.9068
-1.0282,-1.4158,0.87359,-1.611,-1.5481,-1.2668,0.8564,-0.21366,-0.19813
0.17184,-0.18501,0.77023,0.91298,1.1996,-0.97284,0.85708,-0.040592,0.081515
-1.589,0.11377,-1.6566,-1.1971,1.637,-0.82895,1.4167,-1.1486,0.66723
0.89082,0.71801,-0.62807,1.1593,1.4095,-1.1379,-0.93812,-1.1907,0.56857
-1.2723,-0.41806,-1.5976,-0.84438,1.3435,1.6801,1.2547,1.2186,-0.88022
1.0131,0.52345,0.76032,-1.1204,0.44538,1.3535,-0.35613,1.0335,0.81403
-1.3663,-1.0532,-1.2767,-0.31035,-0.27337,-1.477,0.5369,1.694,0.064938
-0.37498,0.5448,-0.19496,0.08271,-0.23812,-1.3582,0.52503,0.1672,1.0372
-1.5864,1.5471,-1.3772,-1.2994,0.74609,0.3558,0.63739,-1.0424,0.062237
-1.0369,0.56084,-0.17323,0.11765,1.0373,1.62,-0.81415,-0.27509,0.45681
-1.3001,-1.6801,-0.36056,-0.97205,-1.0516,0.76532,0.52032,-0.64657,1.2536
-1.4088,1.0449,-0.81669,0.5242,0.26638,0.67862,-1.3641,1.4213,0.56466
-1.275,-0.21229,1.7015,0.76211,0.85247,0.85273,0.76053,1.7342,-2.1799
-0.37466,1.4617,-1.3841,1.0788,-0.77634,-0.71986,-0.94234,1.7289,0.93956
-1.0616,-1.5641,-0.60917,1.5202,-0.55259,-0.56579,0.040039,-0.7707,-0.59262
-1.3769,0.14052,-0.3609,-0.49373,-0.016741,-1.403,-1.6425,-1.2522,-1.2449
1.5954,-1.0184,0.78679,0.63193,1.2252,0.88855,0.7951,-0.83339,-1.0379
-0.10431,1.6158,-0.63445,-1.335,-0.38386,0.12576,-0.59724,-0.74824,0.40371
0.68861,1.457,0.056705,-1.0058,0.93894,0.66212,1.217,-1.5756,-0.90423
0.39094,1.3429,-1.4687,-1.1485,0.66673,-1.392,1.5569,1.217,0.59465
1.503,-0.51983,-0.84485,-0.88101,-0.96986,0.77064,-0.33334,1.3795,-1.0419
-1.3116,1.5977,0.19204,-0.81012,0.92934,0.34395,0.82397,0.58174,1.0838
-0.10455,-1.3912,1.4201,0.94744,1.0473,-1.1806,-0.10291,-0.66441,-0.3611
-0.44229,0.68679,0.9271,1.6515,0.19294,-0.35601,0.51172,1.6548,-0.41433
0.95523,-0.16096,-0.44171,-1.0783,0.84111,-0.058854,1.2012,0.58832,1.1752
0.81874,1.3593,0.82948,1.1156,-1.1893,-1.0321,1.6836,1.4541,0.14141
1.3022,0.49224,-1.2553,0.58973,-0.069894,-0.41842,1.4148,-0.5485,-0.39473
0.96475,-0.36752,0.81586,-1.5623,-0.76897,-1.5418,-0.81461,0.82215,-1.4834
-1.7203,-0.4888,-1.1677,0.91543,1.3494,-1.011,-0.17755,0.78138,0.92475
-1.2148,0.57551,-0.25873,0.40267,0.19457,0.04907,-1.4966,1.498,-0.22302
-0.35501,1.7081,1.0382,1.6473,-1.4645,1.458,-0.017118,-1.4648,1.1971
0.77377,-1.3434,-0.11365,1.6755,-1.0013,0.71285,0.85242,1.5447,-1.4297
1.3372,1.2482,0.048925,0.067464,-1.5937,0.58151,-0.97922,-0.7876,-1.1939
1.2236,0.48466,-1.138,-1.4478,-1.6496,0.78844,-1.6404,0.72498,-1.2082
-1.5416,1.0315,0.46028,-1.5631,1.5989,0.25336,-1.3306,-1.0311,-0.67512
-0.4505,1.2595,-0.46898,1.1996,-0.026595,1.075,-0.15944,-1.4022,-0.92833
0.43021,-1.0501,-0.99668,-1.6313,1.5523,0.32908,-1.6801,0.28181,-1.2187
0.83861,0.87403,-0.11845,0.35112,-0.89182,-0.48266,-1.123,-0.33373,0.76377
0.79524,-0.75165,-0.4503,0.18094,1.197,1.7085,-0.84517,1.3497,1.0008
0.50985,-0.22506,-1.626,-0.73797,0.98106,0.93854,1.583,-0.23459,-2.1813
0.94308,1.3696,1.4367,-1.5967,-0.29395,0.6129,-1.084,1.2685,-0.63915
0.20216,1.4331,-1.2883,-1.3557,0.47856,1.5089,0.74282,-1.0148,-1.4095
0.21917,0.71141,-0.30894,-1.6099,0.06672,-0.83322,0.72025,0.055068,0.54477
0.38507,-1.3456,0.11513,1.3927,0.39307,0.51335,-1.5828,0.71097,1.2037
0.95721,-0.87912,-0.13485,1.4283,-1.31,0.021298,-0.061794,0.64146,0.28008
-1.0364,0.091477,0.050779,1.3755,1.1623,0.95366,1.5768,-0.27815,-1.8246
-0.60711,-0.26385,0.46833,1.25,1.5425,1.4662,0.36814,0.94894,-1.8664
-1.1825,-1.4476,0.9759,1.0912,0.70976,0.26603,1.5749,-0.79324,-1.6144
-0.6897,-1.5823,1.4123,1.3203,-1.1933,0.45488,1.2636,1.2401,-0.034335
-0.33397,0.87724,-1.683,0.25213,0.48174,3.87E-05,-1.5726,-0.18103,0.15646
0.79762,0.67399,-0.862,0.79703,0.20551,-0.70287,-0.56474,-1.4911,0.14729
-1.2865,0.16749,1.0267,0.4214,1.5998,1.2335,1.4138,0.41927,-1.3859
-1.7033,1.1744,-0.95185,-1.5876,1.4964,-0.31294,1.2466,0.82406,1.2625
-0.89657,0.33598,1.5893,-1.0421,-0.4129,-0.30274,-0.36082,-1.0911,0.69837
-1.6524,-1.0698,-1.4288,0.67864,-1.4573,1.475,0.93904,1.7243,0.060179
-1.1902,0.017459,0.82035,0.87895,0.1056,1.6352,-1.5504,-0.45345,-0.42038
-0.64316,0.90517,-0.26465,-0.73278,-0.18187,-0.60316,0.975,-1.0671,0.62902
1.3287,-1.4539,0.61019,-1.0654,-1.3026,-1.1547,0.97588,0.11653,0.14375
1.5509,-0.054546,-1.1698,0.0055565,-1.3213,-1.5703,-0.17972,-0.76862,-0.28458
1.6223,-0.51556,1.1134,1.6731,-0.10773,-0.86644,-0.16001,-0.6703,0.11482
-1.5421,0.31821,-1.2472,-0.72848,1.6472,-1.5515,-0.030297,-1.346,0.87131
0.21249,0.69181,-0.69753,-0.65428,-0.84791,1.6961,0.15129,-1.4413,0.54168
0.052129,0.69395,0.78265,-0.48444,0.85988,1.5896,-0.064591,0.012622,0.057468
0.40617,0.18913,0.4945,-1.5979,-0.51094,0.091368,1.4881,-0.89556,0.6119
1.3258,1.1918,-1.4239,1.5728,-1.5882,-0.34065,0.59553,-0.96867,-0.76727
1.1747,-1.5552,-0.26506,-0.14872,-1.6129,-1.1625,-0.86729,1.608,0.67659
-0.82251,-0.14613,-1.0248,0.1531,-1.5942,0.56582,1.658,-1.2144,2.1968
1.2737,1.2427,-0.055357,0.9816,-0.40452,1.1469,-0.4692,-1.1203,-0.45416
-0.9144,-0.062132,0.75388,0.39267,-1.3835,-1.3944,0.83138,1.4949,0.91229
-0.71407,0.88456,0.56785,1.2003,-0.21164,-1.684,1.1098,1.6078,0.707
-0.51581,-1.2583,-0.58269,0.38614,0.36597,0.28149,-0.17757,-0.68337,1.0374
1.0577,1.4585,-0.091287,-1.2567,-0.65536,-0.016631,0.41547,-0.10965,0.64689
-1.6175,1.6019,-0.85949,-0.79532,1.2136,-0.11858,0.79424,0.2968,1.3686
0.83825,-1.6488,1.2031,1.2234,-1.5295,-0.89929,1.0564,0.4589,1.0984
0.64083,0.68877,0.32669,-1.1648,-0.2304,-0.45617,-1.489,-0.19418,-1.0914
0.84918,0.20506,-0.61181,1.0797,-1.4494,-1.7051,1.0861,0.1501,-0.1086
0.82753,0.20816,-0.10267,0.91839,1.1165,-1.4668,1.3801,-1.5449,-0.33837
0.19032,-1.4824,-1.269,0.88715,1.0995,-1.7008,1.5985,-0.12816,1.8366
1.6106,-0.073455,-1.1985,0.9925,-0.57286,-1.2547,0.30326,0.20425,0.33703
0.33813,-0.098469,-0.18534,0.0020828,1.6295,1.7029,0.64112,-0.09936,-1.4075
-1.6272,-0.41995,0.014106,-1.5143,-1.5347,-1.628,-0.59358,-0.95081,-1.8551
-0.27393,0.91022,0.53265,1.2863,-1.4595,-0.42498,0.72292,-0.16973,-0.84083
-0.79374,1.278,-0.081894,-1.1934,0.91286,-1.2973,-0.82969,-0.33708,-1.3864
-0.49873,-1.205,1.086,-1.5328,-0.93225,-0.93175,-0.23414,-0.75267,0.037278
-0.20991,-1.1611,-1.6792,0.39935,-0.53081,1.498,1.2466,-1.0535,1.4996
-0.76702,-1.5236,1.6227,1.2951,-1.3514,1.1084,-0.14787,-1.0995,0.44909
-1.2228,1.5176,0.59094,-1.3272,-0.10038,-0.54928,-0.78305,0.47968,-0.96097
-1.3535,-1.606,1.3111,-0.16309,0.65887,-0.67448,0.18952,1.0114,0.54392
0.37469,-0.49942,0.84715,-0.65539,0.56346,-0.65638,-1.3912,-1.2654,-0.25409
-0.57972,0.092063,0.60546,-0.23705,-0.54104,-1.599,1.5035,-0.80151,0.49303
0.21731,-0.65178,-0.22966,1.6649,-0.92098,1.0938,0.58115,0.52167,-1.7007
-0.36726,0.2295,-0.87181,0.15421,0.79205,-0.53901,-1.6899,1.438,-2.3155
-1.4808,0.12432,-0.56895,-0.54599,-1.5326,-0.40619,1.2174,-0.83308,0.29675
0.65325,-1.0463,0.041091,1.3056,-1.5383,0.72593,-1.4226,1.4425,1.377
-1.0543,-0.6536,-0.22225,0.36854,1.6148,-0.71302,0.65108,0.16425,1.4683
1.261,-0.79735,-0.76088,0.2094,-0.9181,-0.11367,1.2977,0.68338,-0.31427
-1.1514,-0.22382,-0.74472,1.2561,-1.3523,-0.93065,-0.61276,-0.36631,1.5484
1.2454,-0.47604,1.5542,0.48161,0.96254,0.13322,1.0544,0.93015,-0.395
0.55671,-0.018117,-0.24593,-0.66887,1.21,1.4423,0.0039908,-0.24947,0.26862
0.54601,-0.8945,-0.26002,-0.92485,0.68184,-0.67478,-1.4001,1.146,-3.432
-0.071377,1.4086,-0.71875,-1.2889,1.4365,-1.5893,0.57014,-1.2316,1.2143
-0.82504,0.32,0.41708,-0.62522,0.81039,-0.14733,-1.6975,0.63672,-1.1022
1.1461,0.080417,1.5236,1.4316,1.3913,-0.91201,-1.5454,-0.88271,-0.57231
1.3853,-1.3916,-0.086743,-0.50236,-0.77038,-1.7252,-1.6662,0.01035,-1.0446
0.99304,0.23855,0.68343,-1.4988,-1.6637,0.10984,-0.7847,0.65922,-1.4433
-1.5464,-0.70244,1.648,-1.2918,-1.0093,-1.2382,1.1456,1.5183,0.32456
0.2796,0.60446,1.5739,-0.53741,0.39544,0.80021,-1.5956,-1.7141,0.15103
0.2918,0.82542,0.82073,1.5602,0.64563,-1.2355,-1.0675,-0.69359,0.6308
-1.5414,1.2448,-1.6019,0.38619,1.6951,-0.054895,-0.89219,-0.81042,1.201
-1.5216,0.53271,-0.41752,1.3596,-0.90374,-0.19948,-1.1354,1.1338,1.6648
-0.69595,-1.388,1.6273,-1.0592,1.5915,-0.41505,0.85455,-0.16535,-0.78322
-0.074997,0.074558,-0.27289,1.2612,-1.6428,1.4411,0.53006,-1.2577,1.4086
-1.3248,1.1207,-0.7685,0.19801,-1.6195,1.405,-1.3891,1.0138,-0.42182
0.84056,0.97802,0.074766,0.028189,0.28966,0.076743,-0.92868,-1.5418,0.83659
-0.1031,1.5743,0.54066,0.08115,0.50852,-0.10578,0.8002,0.428,1.4054
0.96387,1.3088,-1.5378,1.671,-0.90202,0.17574,1.0656,0.067553,-0.09918
-0.81585,-0.32646,0.07701,0.56757,0.93981,-0.43404,-1.6904,-0.73281,0.92611
0.67306,-0.5895,1.6807,0.10145,-0.97551,0.18141,0.39467,1.2191,-0.023489
0.89479,-1.1153,-0.61113,-1.4668,0.083074,-0.16271,-1.1821,0.20036,-1.5991
1.4918,-0.66305,0.55811,0.76251,-1.7147,1.6605,-0.020746,-0.33633,-0.4281
0.59835,1.5441,-1.6703,-0.69614,-1.1856,-1.5957,1.3303,0.76311,-1.0767
0.69453,0.65187,1.4604,1.716,-0.90597,1.4842,0.60628,-0.76424,1.8241
-0.53775,-0.72705,-0.011964,0.13657,1.1646,-1.0192,0.69038,-1.3109,0.6471
0.82359,0.17819,1.1345,-1.5349,-1.0943,0.52342,0.64984,0.33379,0.43942
0.99953,-0.7843,-0.96535,0.048517,-0.83567,1.2163,0.50187,-1.4958,0.41334
1.5113,-0.46305,0.11253,-1.524,-1.6903,-0.49015,1.0719,0.90697,-0.71815
0.71281,0.73842,-0.94419,-0.08245,0.40701,-1.3708,-0.26498,-1.5525,0.32609
-0.084605,0.59371,-1.2739,0.85503,1.5123,1.4483,-0.29404,0.28933,0.3046
0.95606,1.0408,0.63588,1.141,-0.16737,0.96115,-1.636,-0.17578,0.90876
-0.74937,1.5029,-0.57545,-0.21531,0.9488,-0.0071898,-1.5288,1.65,-1.418
1.4289,1.3876,0.21182,-0.64658,-0.78491,1.0453,0.60693,-0.91644,1.318
-0.46152,1.3386,-1.7159,-0.91959,1.1254,-1.1055,0.96494,0.76624,0.93785
1.3313,1.0739,-0.67229,0.80132,1.4572,-0.45036,0.87817,1.1746,1.5052
1.7036,0.0071113,1.4666,0.57043,0.78447,1.3782,1.6762,1.4037,-0.22198
-0.92114,1.0633,-0.75395,-1.1312,0.80654,-1.3846,0.20816,0.3182,-0.072904
1.2142,-1.5013,1.3927,-1.1567,-0.36919,0.23268,-1.6306,0.82169,-0.35382
-1.1405,0.98879,0.98523,-0.76714,0.3228,0.34897,-0.71702,-0.07142,1.0155
-1.3511,-0.048956,-1.6331,-1.2707,-1.0892,-0.2881,0.84488,0.24201,-1.1231
-0.86842,-1.6159,1.6513,0.11567,0.94696,-0.20913,-0.10393,-0.91976,-0.82983
0.4948,1.542,-0.7865,-1.6187,0.45719,0.51975,0.10349,-0.18579,1.4341
-1.3078,0.85901,1.4544,1.5736,-1.4246,-0.93955,0.93722,0.47357,0.73727
1.6427,1.0313,-0.46405,1.1596,1.4456,0.90036,1.451,-1.6856,-1.5439
-0.69775,0.53391,-0.46003,-1.5361,-1.5498,0.58738,-1.2932,0.62511,-1.9328
0.90372,1.4521,1.4636,1.0284,-1.5264,-0.25865,0.32425,1.6885,1.0438
1.7013,-0.16848,1.5932,1.6959,-1.159,-1.2652,0.98474,0.071176,0.49773
0.97228,0.052236,-1.0452,-0.55271,-1.3808,1.0315,-0.24567,1.3936,-1.796
0.19524,-0.0083008,1.0556,1.2366,-1.0694,-1.4245,1.5506,-0.24944,-0.46738
1.5553,-1.676,-0.046187,-0.76672,0.69576,0.35813,0.99266,1.2559,1.6328
0.87177,-1.3208,-0.57615,0.86221,0.07479,-0.12961,1.0995,-0.87436,-0.84271
-0.60051,0.62451,0.44788,-1.4237,0.94895,-1.5598,-1.0078,-0.40911,-2.5544
1.138,-1.6755,0.1973,-0.89739,0.95131,0.61444,-1.49,0.10032,0.015703
0.57881,0.13471,0.35622,0.33299,-0.11852,-1.0248,-0.97911,-0.012219,0.34629
